,EventTemplate,Occurrences
55,onTrackingStarted,1
56,updateDimmedActivatedHideSensitive overlap:{overlap},9
57,"state.clipTopAmount:-1, i:0",1
58,cancelPeek: false,20
59,"flingToHeight: vel={vel}, expand={expand}, target={target}, collapseSpeedUpFactor={collapseSpeedUpFactor}, expandBecauseOfFalsing={expandBecauseOfFalsing}",2
60,onTrackingStopped: {boolean},1
61,onExpandingFinished,2
62,Sending non-protected broadcast {broadcast} from system {system}: {pkg},2
63,logNotificationVisibilityChanges runInThread start,6
64,onNotificationVisibilityChanged called,6
65,logNotificationVisibilityChanges runInThread over,6
66,isSimPinSecure mSimDatas is null or empty,1
67,registerCallback not in UI.,3
68,android.util.AndroidRuntimeException: Must execute in UI,3
69,*** register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,1
70,*** unregister callback for null,1
71,[PhoneIntfMgr] getDataEnabled: subId={subId} phoneId={phoneId},1
72,[PhoneIntfMgr] getDataEnabled: subId={subId} retVal={retVal},1
73,"onInterceptTouchEvent MotionEvent { action={action}, actionButton={actionButton}, id[0]={id[0]}, x[0]={x[0]}, y[0]={y[0]}, toolType[0]={toolType[0]}, buttonState={buttonState}, metaState={metaState}, flags={flags}, edgeFlags={edgeFlags}, pointerCount={pointerCount}, historySize={historySize}, eventTime={eventTime}, downTime={downTime}, deviceId={deviceId}, source={source} }, mBlockTouches={mBlockTouches}",4
74,playSoundEffect   effectType: {effectType},1
75,"animateCollapsePanels:flags={flags}, force={force}, delayed={delayed}, mExpandedVisible={mExpandedVisible}",8
76,START u0 {act={act} flg={flg} cmp={cmp} (has extras)} from uid {uid} on display {display},1
77,"ActivityRecord info: ActivityInfo{${activityInfo}}, euid: ${euid}",2
78,onNotificationClick called,2
79,"cancelNotification,index:{index}",3
80,"cancelNotification,cancelNotificationLocked,callingUid = {callingUid},callingPid = {callingPid}",2
81,"cancelNotificationLocked called,tell the app,reason = 1",1
82,cancelNotificationLocked:{int}|{string}|{int}|{null}|{int},1
83,"cancelNotificationLocked,remove ={packageName}",2
84,applyOptionsLocked: Unknown animationType={animationType},2
85,"Taking screenshot from Surface with crop:[{crop}], width:[{width}], height:[{height}], minLayer:[{minLayer}], maxLayer:[{maxLayer}], inRotation:[{inRotation}], rot:[{rot}]",4
86,removeNotification:{arg1}|{arg2}|{arg3}|{arg4}|{arg5},2
87,"updateNotificationShade: total={total}, active={active}",13
88,The change in focus caused us to need to do a layout begin,6
89,The change in focus caused us to need to do a layout end,6
90,setLightsOn(true),181
91,removeNotificationChildren,12
92,"Skipping, withExcluded: {withExcluded}, tr.intent:{intent}",49
93,"Skipping, withExcluded: {withExcluded}, tr.intent:{tr.intent}",12
94,"getRecentTasks: num={num},flags={flags},totalTasks={totalTasks}",14
95,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},8
96,"cancelNotificationWithTag pid {pid},uid = {uid},tag = {tag},pkg ={pkg},id ={id}",12
97,"cancelNotification,index:-1",20
98,makeExpandedInvisible: mExpandedVisible={mExpandedVisible},3
99,closeQs,12
100,instantCollapse,9
101,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,3
102,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,31
103,"cancelNotificationWithTag pid {pid},uid ={uid},tag ={tag},pkg ={pkg},id ={id}",8
104,*** unregister callback for {callback},1
105,getTasks: caller 10113 does not hold REAL_GET_TASKS; limiting output,1
106,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,32
107,isMusicActive...,12
108,"Start dump, calling from : pid={pid}, uid={uid}",1
109,setWiredDeviceConnectionState  type: {-2147483632}  state: {0},1
110,setWiredDeviceConnectionState  type: {type}  state: {state},1
111,"ActivityManagerService,attachApplication,callingPid = {callingPid}",4
112,isBluetoothA2dpOn...,1
113,isBluetoothScoOn...,1
114,getLastAudibleStreamVolume  treamType: {streamType},9
115,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,18
116,getDevicesForStream  streamType: 3,2
117,cleanUpApplicationRecord -- 12025,1
118,"cleanUpApplicationRecordLocked, pid: {pid}, restart: {restart}",6
119,"cleanUpApplicationRecordLocked, reset pid: {pid}, euid: {euid}",6
120,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,6
121,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount={mWifiDisplayScanRequestCount},6
122,getMode...,1
123,setSpeakerphoneOn  on: {on},1
124,setSpeakerphoneOn on:{on},1
125,"sending alarm Alarm{${alarm} type ${type} when ${when} PendingIntent{${pendingIntent}}},repeatInterval = ${repeatInterval},listenerTag =${listenerTag}",3
126,Received TIME_TICK alarm; rescheduling,3
127,scheduleTimeTickEvent triggerAtTime = {triggerAtTime},3
128,received broadcast android.intent.action.TIME_TICK,3
129,handleTimeUpdate,3
130,playSoundEffect   effectType: 0,9
131,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:{number} com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:{number} com.android.server.wm.WindowState.removeLocked:{number} com.android.server.wm.WindowManagerService.removeWindowInnerLocked:{number} com.android.server.wm.WindowManagerService.removeWindowInnerLocked:{number} com.android.server.wm.WindowManagerService.removeWindowLocked:{number} com.android.server.wm.WindowManagerService.rem,5
132,"sending alarm Alarm{${alarmId} type ${alarmType} when ${alarmWhen} PendingIntent{${pendingIntentId}: PendingIntentRecord{${pendingIntentRecord}}}},repeatInterval = ${repeatInterval},listenerTag =${listenerTag}",1
133,Killing 23484:com.android.calendar/u0a13 (adj 906): empty for 1810s,1
134,cleanUpApplicationRecord -- {number},3
135,remove(PendingIntent{e4e2534: PendingIntentRecord{e204f60 com.android.phone broadcastIntent}}) changed bounds; rebatching,1
136,Unable to start service Intent { act=com.tencent.android.tpush.action.keepalive cmp=com.qqgame.hlddz/com.tencent.android.tpush.service.XGPushService } U=0: not found,1
137,unregisterAudioFocusListener...,1
138,abandonAudioFocus,1
139,"[HSM] stayAwake {boolean} uid: {uid}, pid: {pid}",1
140,Pid:28601 MediaPlayer destructor,1
141,Process com.tencent.mobileqq:qzone (pid 12236) has died,1
142,cleanUpApplicationRecord -- 12236,1
143,Scheduling restart of crashed service {service} in {time}ms,1
144,"new Process app=ProcessRecord{${processRecord} ${processName}/${userId}}, name: ${processName}, euid: ${euid}",1
145,Start proc {pid}:{processName}:{suffix} for service {serviceName},1
146,Destroying surface Surface(name=InputMethod) called by {caller},3
147,"release:lock={lock}, flg={flg}, tag=""{tag}"", name={name}, ws={ws}, uid={uid}, pid={pid}",4
148,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,7
149,cleanUpApplicationRecord -- 13094,1
150,enqueueNotificationInternal: pkg={pkg} id={id} notification={notification},2
151,enqueueNotificationInternal: n.getKey = {key},1
152,getRingerMode...,3
153,addNotification key={key}|{packageName}|{id}|{tag}|{userId},2
154,mHeadsUpExistenceChangedRunnable,4
155,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,1
156,onNotificationExpansionChanged called,2
157,START u0 {act={act} cat=[{cat}] flg={flg} cmp={cmp} bnds=[{bnds}]} from uid {uid} on display {display},2
158,"ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0",1
159,"rotationForOrientationLw(orient={orient}, last={last}); user={user} USER_ROTATION_LOCKED",2
160,"Application requested orientation -1, got rotation 0 which has compatible metrics",1
161,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},4
162,"ACTIVITY check resid: com.example.android.notepad, size={size}",2
163,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output,4
164,"ActivityRecord info: ActivityInfo{71e60ba com.tencent.mobileqq.activity.SplashActivity}, euid: 0",1
165,"cancelNotificationLocked called,tell the app,reason = 8",1
166,cancelNotificationLocked:0|com.tencent.mobileqq|{id}|null|{flags},1
167,shouldBlockLocation  ret:true,1
168,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,3
169,getCellLocation is blocked by permission manager uid:{uid} pid:{pid},1
170,isWiredHeadsetOn...,1
171,"setDataSource(166, 0, 576460752303423487)",1
172,getStreamVolume  treamType: 5,1
173,"updateIsPoweredLocked: wasPowered={wasPowered}, mIsPowered={mIsPowered}, oldPlugType={oldPlugType}, mPlugType={mPlugType}, mBatteryLevel={mBatteryLevel}",1
174,received broadcast android.intent.action.BATTERY_CHANGED,1
175,ACTION_BATTERY_CHANGED AMP: {AMP}; Volt: {Volt},1
176,updateChargingLocked: charging={charging},1
177,"onReceive, action:android.intent.action.BATTERY_CHANGED",1
178,ACTION_BATTERY_CHANGED pluggedType: 0,1
179,ApStaDisabledState what={what},1
180,DefaultState what=155652,1
181,battery changed pluggedType: 0,1
182,RefreshBatteryInfo isBatteryLow: {isBatteryLow},2
183,ChargingSpeed  Wattage: -1 ST: 5000000 --> 7500000,1
184,handleBatteryUpdate,1
185,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,1
186,"Skipping, withExcluded: {withExcluded}, tr.intent:{trIntent}",2
187,enqueueNotificationInternal: n.getKey = {key} |{packageName}|{id}|{tag}|{userId},1
188,Marking notification as seen 0|com.tencent.mm|4097|null|10112,1
189,"sending alarm Alarm{${alarmId} type ${type} when ${when} PendingIntent{${pendingIntent}}},repeatInterval = ${repeatInterval},listenerTag =${listenerTag}",1
190,START u0 {flg={flg} cmp={cmp} (has extras)} from uid {uid} on display {display},1
191,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg={flg} cmp={cmp} (has extras) },1
192,makeExpandedInvisible: mExpandedVisible=false,1
193,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/com.tencent.mm.ui.LauncherUI},2
