,EventTemplate,Occurrences
49,"Read out cached package applicability for package: Package_for_{placeholder1}~{placeholder2}~{placeholder3}~{placeholder4}, ApplicableState: {placeholder5}, CurrentState:{placeholder6}",2
50,"Read out cached package applicability for package: Package_for_KB{placeholder1}~31bf3856ad364e35~amd64~~{placeholder2}, ApplicableState: {placeholder3}, CurrentState:{placeholder4}",1
51,"Read out cached package applicability for package: Package_for_KB3054476~31bf3856ad364e35~amd64~~{version}, ApplicableState: {applicable_state}, CurrentState:{current_state}",2
52,"Read out cached package applicability for package: Package_for_{PackageID}~{Architecture}~~{Version}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",3
53,"Read out cached package applicability for package: Package_for_KB3156019~31bf3856ad364e35~amd64~~{version}, ApplicableState: {applicable_state}, CurrentState:{current_state}",1
54,Failed to create backup log cab. [HRESULT = {HRESULT} - {ERROR}],2
55,Reboot mark refs incremented to: {integer},1
56,Scavenge: {status},1
57,"00000009@{date}:CSI Transaction @0x{memory_address} initialized for deployment engine {engine_id} with flags {flags} and client id [{client_id}]""{client_name}""",1
58,Scavenge: Begin CSI Store,1
59,Performing {num_operations} operations; {num_non_lock_unlock} are not lock/unlock and follow:,1
60,"Store coherency cookie matches last scavenge cookie, skipping scavenge.",1
61,ICSITransaction::Commit calling IStorePendingTransaction::Apply coldpatching={BOOL} applyflags={INT},1
62,{sequence_number}@{date_time} CSI perf trace:,2
63,"Scavenge: Completed, disposition: {disposition}",1
64,00000010@{date}:CSI Transaction @{address} destroyed,1
65,Reboot mark refs: {integer},1
66,Idle processing thread terminated normally,1
67,Ending the TrustedInstaller main loop.,1
68,Starting TrustedInstaller finalization.,1
69,Ending TrustedInstaller finalization.,1
70,Starting TrustedInstaller initialization.,1
71,00000002@{date}:16:00:46.200 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @{stack1} @{stack2} @{stack3} @{stack4} @{stack5} @{stack6}),1
72,00000003@{date}:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @{stack1} @{stack2} @{stack3} @{stack4} @{stack5} @{stack6}),1
73,"Loading offline registry hive: SOFTWARE, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",1
74,"Loading offline registry hive: SYSTEM, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",1
75,"Loading offline registry hive: SECURITY, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",1
76,"Loading offline registry hive: SAM, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",1
77,"Loading offline registry hive: COMPONENTS, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",1
78,"Loading offline registry hive: {hive_name}, into registry key '{registry_key}' from path '{path}'.",1
79,"Loading offline registry hive: ntuser.dat, into registry key '{registry_key}' from path '{file_path}'.",1
80,"Loading offline registry hive: schema.dat, into registry key '{placeholder}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '{placeholder}GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",1
81,Offline image is: {status},1
82,"Disabling manifest caching, because the image is not writeable.",1
83,00000008@{date}:PopulateComponentFamiliesKey - Begin,1
84,00000009@{date}:16:01:03.072 PopulateComponentFamiliesKey - End,1
85,0000000a CSI Store {store_id} ({store_address}) initialized,1
86,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy{#}/Windows/System32/config/{FILENAME},1
87,Unloading offline registry hive: {hive}GLOBALROOT/Device/HarddiskVolumeShadowCopy{copy_number}/Windows/System32/config/{filename},2
88,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy{#}/Windows/System32/config/{filename},1
89,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy{#}/Windows/System32/config/COMPONENTS,1
90,Unloading offline registry hive: {hive}GLOBALROOT/Device/HarddiskVolumeShadowCopy{copy_number}/Windows/System32/config/{key},1
91,Unloading offline registry hive: {hive}GLOBALROOT/Device/HarddiskVolumeShadowCopy{copy_number}/Users/{username}/ntuser.dat,1
92,Unloading offline registry hive: {hive_id}GLOBALROOT/Device/HarddiskVolumeShadowCopy{copy_number}/Windows/system32/smi/store/Machine/schema.dat,1
93,0000000b CSI Store {store_id} ({store_address}) initialized,1
94,"Read out cached package applicability for package: Package_for_KB3059317~31bf3856ad364e35~amd64~~{version}, ApplicableState: {applicableState}, CurrentState:{currentState}",1
95,"Read out cached package applicability for package: Package_for_{placeholder1}~{placeholder2}~{placeholder3}~~{placeholder4}, ApplicableState: {placeholder5}, CurrentState:{placeholder6}",1
96,"Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~{version}, ApplicableState: {applicableState}, CurrentState:{currentState}",1
