,EventTemplate,Occurrences
102,Probing PCI hardware (bus <*>),1
103,Transparent bridge - <*>,1
104,Using ACPI for IRQ routing,1
105,Using MMCONFIG at <*>,1
106,Using configuration type <*>,1
107,Compressed image found at block <*>,1
108,Disabled at <*>.,1
109,Initializing.,1
110,Registering netfilter hooks,1
111,Starting in permissive mode,1
112,Unregistering netfilter hooks,1
113,Hash tables configured (established <*> bind <*>),1
114,Direct-Access ANSI SCSI revision: <*>,1
115,Processor ANSI SCSI revision: <*>,1
116,Disk quotas <*>,1
117,Mounted <*> (<*> filesystem).,1
118,MegaRAID Model: LD <*> <*> <*> Rev: <*>,1
119,PE/PV Model: <*> SCSI BP Rev: <*>,1
120,initialized,1
121,initializing netlink socket (<*>),1
122,passed.,1
123,x.x.x-ioctl (yyyy-mm-dd) initialised: <*>@<*>,1
124,<*>:USB HID core driver,1
125,eth0: e1000_probe: <*>,1
126,eth0: e1000_watchdog: NIC Link is Up <*> Mbps <*>,1
127,eth1: e1000_probe: <*>,1
128,no <*> controllers found,1
129,RNG not detected,1
130,Assuming <*> system bus speed for PIO modes; override with idebus=<*>,1
131,Unknown cmd fd(<*>) cmd(<*>)<*> arg(<*>) on <*>,1
132,(<*>) Netfilter core team,1
133,Installing public key data,1
134,"md driver <*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>",1
135,<*>-rh1 (Release Date: <*> EST <*>),1
136,<*> (Release Date: <*>),1
137,fw version:[<*>] bios version:[<*>],1
138,probe new device <*>: bus <*>:slot <*>:func <*>,1
139,PS/2 mouse device common for all mice,1
140,<*> (<*>),1
141,rpc.statd startup succeeded,1
142,portmap startup succeeded,1
143,Starting ts_fixup: <*>,1
144,Version <*> Starting,1
145,LSI Logic MegaRAID driver,1
146,scanning scsi channel <*> [Phy <*>] for non-raid devices,1
147,scanning scsi channel <*> [<*>] for logical drives,1
148,asking for cache data <*>,1
149,assuming drive cache: <*>,1
150,sda1 sda2 sda3 sda4,1
151,Registering secondary module capability,1
152,"i8042 AUX port at <*>,<*> irq <*>",1
153,"i8042 KBD port at <*>,<*> irq <*>",1
154,syslog-ng startup succeeded,1
155,syslog-ng version <*> starting,1
156,Detected <*> MHz processor.,1
157,Using <*> MHz HPET timer.,1
158,Using <*> based timekeeping.,1
159,Creating Topspin <*> entries:,1
160,registered new driver hub,1
161,probe of <*> failed with error <*>,1
162,Mounting NFS filesystems: <*>,1
163,Mounting other filesystems: <*>,1
164,Warning: we failed to resolve data source name <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
165,Warning: we failed to resolve data source name <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
166,Warning: we failed to resolve data source name <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
167,Warning: we failed to resolve data source name <*>...,1
168,Warning: we failed to resolve trusted host name <*> <*>,1
169,gmetad startup succeeded,1
170,Server listening on <*> port <*>.,1
171,error: Bind to port <*> on <*> failed: <*>.,1
172,Cannot open file <*> for writing (<*>),1
173,Changing permissions on special file <*>,1
174,xinetd startup succeeded,1
175,Started working: <*> available service,1
176,removing printer,1
177,removing rsync,1
178,removing telnet,1
179,xinetd Version <*> started with libwrap <*> options compiled in.,1
180,"jA9JBWEr014256: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
181,"jA9JBXVI027337: to=<*>, ctladdr=<*> (<*>/<*>), delay=<*>, xdelay=<*>, mailer=<*>, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=<*>",1
182,"Device: <*>, Temperature changed <*> Celsius to <*> Celsius since last report",1
