,EventTemplate,Occurrences
140,"Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>), width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[<*>], rot:[<*>]]",1
141,enqueueNotificationInternal: pkg=<*> id=<*> notification=<*>,1
142,START u0 {act=%s cat=%s flg=%s cmp=%s bnds=%s} from uid %s on display %s,1
143,"ActivityRecord info: ActivityInfo{<package_name>}, euid: <euid>",1
144,"Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[<*>], rot:[<*>]",1
145,START u0 {act=%<*> cat=%<*> flg=%<*> cmp=%<*> bnds=%<*>} from uid %<*> on display %<*>,1
146,getCellLocation is blocked by permission manager uid:<*> pid:<*>,1
147,isWiredHeadsetOn...,1
148,"setDataSource(<*>, <*>, <*>)",1
149,getStreamVolume treamType: <*>,1
150,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>",1
151,received broadcast <*> android.intent.action.BATTERY_CHANGED,1
152,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>,1
153,updateChargingLocked: charging=<*>,1
154,"onReceive, action:<*>",1
155,ACTION_BATTERY_CHANGED pluggedType: <*>,1
156,ApStaDisabledState what=<*>,1
157,DefaultState what=<*>,1
158,battery changed pluggedType: <*>,1
159,ChargingSpeed Wattage: <*> ST: <*> --> <*>,1
160,handleBatteryUpdate,1
161,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=<*> vibrate=<*> sound=<*> tick defaults=<*> flags=<*> color=<*> category=<*> vis=<*>),1
162,mHeadsUpExistenceChangedRunnable,1
163,START u0 {flg=<flag> cmp=<component>} from uid <uid> on display <display>,1
164,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=<*> cmp=<*> (has extras) },1
