,EventTemplate,Occurrences
132,remove(PendingIntent{${placeholder}: PendingIntentRecord{${placeholder} ${placeholder} ${placeholder}}}) changed bounds; rebatching,1
133,Unable to start service Intent { act={action} cmp={component} } U={user_id}: not found,1
134,unregisterAudioFocusListener...,1
135,abandonAudioFocus,1
136,"[HSM] stayAwake {boolean} uid: {number}, pid: {number}",1
137,Pid:{pid} MediaPlayer destructor,1
138,Process {process_name} (pid {process_id}) has died,1
139,Scheduling restart of crashed service {service_name} in {delay}ms,1
140,"new Process app=ProcessRecord{{pid} {uid}:{process_name}:{task_name}/{user_id}}, name: {process_name}:{task_name}, euid: {euid}",1
141,Start proc {pid}:{process_name}:{process_args} for service {service_name},1
142,"Taking screenshot from Surface with crop:[Rect({int}, {int} - {int}), width:[{int}], height:[{int}], minLayer:[{int}], maxLayer:[{int}], inRotation:[{bool}], rot:[{int}]]",1
143,"Skipping, withExcluded: {boolean}, tr.intent:Intent { flg={hexadecimal} cmp={component} bnds=[{int},{int}][{int},{int}] }",5
144,enqueueNotificationInternal: pkg={pkg} id={id} notification={notification},1
145,enqueueNotificationInternal: n.getKey = {key}|{app}|{id}|{type}|{code},1
146,getRingerMode...,3
147,addNotification key={key}|{app}|{userId}|{messageId}|{errorCode},1
148,m{variable}ChangedRunnable,3
149,Marking notification as seen {int}|{string}|{int}|{null}|{int},2
150,onNotificationExpansionChanged called,2
151,START u0 {act=%s cat=%s flg=%s cmp=%s bnds=%s} from uid %s on display %s,1
152,"ActivityRecord info: ActivityInfo{<package_name>}, euid: <euid>",1
153,getRecentTasks: topActivity=ComponentInfo{${package}/${activity}},4
154,"ACTIVITY check resid: {package_name}, size={size}",2
155,"Taking screenshot from Surface with crop:[Rect({int}, {int} - {int}, {int})], width:[{int}], height:[{int}], minLayer:[{int}], maxLayer:[{int}], inRotation:[{bool}], rot:[{int}]",1
156,The {dynamic_variable} caused us to need to do a {dynamic_variable} begin,2
157,START u0 {act=%{action} cat=%{category} flg=%{flags} cmp=%{component} bnds=%{bounds}} from uid %{uid} on display %{display},1
158,getAllCellInfo is blocked by permission manager . callingPackage = {packageName},2
159,getAllCellInfo is blocked by permission manager . callingPackage = {callingPackage},1
160,getCellLocation is blocked by permission manager uid:{uid} pid:{pid},1
161,isWiredHeadsetOn...,1
162,"setDataSource({int}, {int}, {long})",1
163,getStreamVolume  treamType: {streamType},1
164,"updateIsPoweredLocked: wasPowered={}, mIsPowered={}, oldPlugType={}, mPlugType={}, mBatteryLevel={}",1
165,received broadcast {intent} android.intent.action.BATTERY_CHANGED,1
166,ACTION_BATTERY_CHANGED AMP: {amp}; Volt: {volt},1
167,updateChargingLocked: charging={},1
168,"onReceive, action:{action}",1
169,ACTION_BATTERY_CHANGED pluggedType: {pluggedType},1
170,ApStaDisabledState what={what},1
171,DefaultState what={what},1
172,battery changed pluggedType: {pluggedType},1
173,RefreshBatteryInfo isBatteryLow: {batteryLevel},2
174,ChargingSpeed  Wattage: {Wattage} ST: {ST} --> {new_wattage},1
175,handleBatteryUpdate,1
176,enqueueNotificationInternal: pkg={pkg} id={id} notification=Notification(pri={pri} contentView={contentView} vibrate={vibrate} sound={sound} tick defaults={defaults} flags={flags} color={color} category={category} vis={vis}),1
177,enqueueNotificationInternal: n.getKey = {key}|{package}|{id}|{tag}|{userId},1
178,addNotification key={key}|{package}|{type}|{tag}|{id},1
179,mHeadsUpExistenceChangedRunnable,1
180,"onInterceptTouchEvent MotionEvent { action={action}, actionButton={actionButton}, id[0]={id}, x[0]={x}, y[0]={y}, toolType[0]={toolType}, buttonState={buttonState}, metaState={metaState}, flags={flags}, edgeFlags={edgeFlags}, pointerCount={pointerCount}, historySize={historySize}, eventTime={eventTime}, downTime={downTime}, deviceId={deviceId}, source={source} }, mBlockTouches={mBlockTouches}",1
181,START u0 {flg=<flag> cmp=<component>} from uid <uid> on display <display>,1
182,"ActivityRecord info: ActivityInfo{{activity_id} {activity_name}}, euid: {euid}",1
183,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg={flag} cmp={component} (has extras) },1
184,getRecentTasks: topActivity=ComponentInfo{com.tencent.mm/{placeholder}},2
