,EventTemplate,Occurrences
85,cancelNotificationLocked:{number}|{string}|{number}|{null}|{number},2
86,"cancelNotificationLocked,remove ={string}",2
87,applyOptionsLocked: Unknown animationType={number},2
88,"Taking screenshot from Surface with crop:[{Rect}], width:[{number}], height:[{number}], minLayer:[{number}], maxLayer:[{number}], inRotation:[{bool}], rot:[{number}]",4
89,removeNotification:{number}|{string}|{number}|{null}|{number},2
90,"updateNotificationShade: total={number}, active={number}",13
91,The change in focus caused us to need to do a layout begin,6
92,The change in focus caused us to need to do a layout end,6
93,setLightsOn({bool}),181
94,"setSystemUiVisibility vis={number} mask={number} oldVal={number} newVal={number} diff={number} fullscreenStackVis={number} dockedStackVis={number}, fullscreenStackBounds={Rect} dockedStackBounds={Rect}",181
95,removeNotificationChildren,12
96,"Skipping, withExcluded: {bool}, tr.intent:{Intent}",39
97,"Skipping, withExcluded: {bool}, tr.intent:Intent {{ flg={hex} cmp={string} (has extras) }}",5
98,"Skipping, withExcluded: {bool}, tr.intent:Intent { act={string} dat={string} typ={string} flg={hex} cmp={string} (has extras) }",7
99,"getRecentTasks: num={number},flags={number},totalTasks={number}",14
100,getRecentTasks: topActivity={ComponentInfo},14
101,"Skipping, withExcluded: {bool}, tr.intent:{string}",12
102,"cancelNotificationWithTag pid {number},uid ={number},tag ={string},pkg ={string},id ={number}",18
103,makeExpandedInvisible: mExpandedVisible={bool},4
104,closeQs,12
105,instantCollapse,9
106,disable: < {string}* {string}* {string}* {string}* {string}* {string}* {string}* {string}* {string}* >,3
107,"release:lock={number}, flg={hexadecimal}, tag=""{string}"", name=""{string}"", ws={WorkSource}, uid={number}, pid={number}",1
108,"cancelNotificationWithTag pid {number},uid ={number},tag ={any},pkg ={string},id ={number}",2
109,getTasks: caller {number} does not hold REAL_GET_TASKS; limiting output,37
110,isMusicActive...,12
111,"Start dump, calling from : pid={number}, uid={number}",1
112,"acquire lock={number}, flags={hex}, tag={string}, name={string}, ws={null|string}, uid={number}, pid={number}",2
113,setWiredDeviceConnectionState  type: {number}  state: {number},2
114,"ActivityManagerService,attachApplication,callingPid = {number}",4
115,isBluetoothA2dpOn...,1
116,isBluetoothScoOn...,1
117,getLastAudibleStreamVolume  treamType: {number},9
118,getDevicesForStream  streamType: {number},2
119,cleanUpApplicationRecord -- {number},6
120,"cleanUpApplicationRecordLocked, pid: {number}, restart: {bool}",6
121,"cleanUpApplicationRecordLocked, reset pid: {number}, euid: {number}",5
122,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested={bool},6
123,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount={number},6
124,getMode...,1
125,setSpeakerphoneOn  on: {bool},1
126,setSpeakerphoneOn on:{bool},1
127,"sending alarm Alarm{string} type {number} when {number} PendingIntent{string: PendingIntentRecord{string android broadcastIntent}}},repeatInterval = {number},listenerTag ={string}",1
128,Received TIME_TICK alarm; rescheduling,3
129,scheduleTimeTickEvent triggerAtTime = {number},3
130,received broadcast android.intent.action.TIME_TICK,3
131,handleTimeUpdate,3
132,Destroying surface Surface(name={string}) called by {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number},14
133,"sending alarm Alarm{string type {number} when {number} PendingIntent{string: PendingIntentRecord{string {string} {string} {string}}}},repeatInterval = {number},listenerTag ={string}",1
134,Killing {number}:{string} (adj {number}): {string} for {number}s,1
135,"cleanUpApplicationRecordLocked, reset pid:{number}, euid:{number}",1
136,"sending alarm Alarm{string type {number} when {number} PendingIntent{string: PendingIntentRecord{string android broadcastIntent}}},repeatInterval = {number},listenerTag ={string}",1
137,remove(PendingIntent{${string}: PendingIntentRecord{${string} ${string} ${string}}}) changed bounds; rebatching,1
138,Unable to start service Intent { act={string} cmp={string} } U={number}: {string},1
139,unregisterAudioFocusListener...,1
140,abandonAudioFocus,1
141,"[HSM] stayAwake {bool} uid: {number}, pid: {number}",1
142,Pid:{number} MediaPlayer destructor,1
143,Process {string} (pid {number}) has died,1
144,Scheduling restart of crashed service {string} in {number}ms,1
145,"new Process app=ProcessRecord{${string} ${number}:${string}:${string}/${string}}, name: ${string}:${string}, euid: ${number}",1
146,Start proc {number}:{string}:{string}/{string} for service {string}/{string},1
147,"acquire lock={number}, flags={hex}, tag=""{string}"", name={string}, ws={WorkSource}, uid={number}, pid={number}",1
148,"setSystemUiVisibility vis={number} mask={hex} oldVal={hex} newVal={number} diff={hex} fullscreenStackVis={number} dockedStackVis={number}, fullscreenStackBounds={Rect} dockedStackBounds={Rect}",1
149,"notifyUiVisibilityChanged:vis={string}, SystemUiVisibility={string}",3
150,"setSystemUiVisibility vis={string} mask={string} oldVal={string} newVal={string} diff={string} fullscreenStackVis={number} dockedStackVis={number}, fullscreenStackBounds={string}, dockedStackBounds={string}",7
151,"notifyUiVisibilityChanged:vis={hexadecimal}, SystemUiVisibility={hexadecimal}",4
152,"release:lock={number}, flg={hexadecimal}, tag=""{string}"", name=""{string}"", ws={WorkSource{number}}, uid={number}, pid={number}",4
153,enqueueNotificationInternal: pkg={string} id={number} notification=Notification(pri={number} contentView={null} vibrate={[number]} sound={null} tick defaults={hex} flags={hex} color={hex} vis={string}),1
154,enqueueNotificationInternal: n.getKey = {number}|{string}|{number}|{null}|{number},2
155,getRingerMode...,3
156,addNotification key={number}|{string}|{number}|{string}|{number},2
157,mHeadsUpExistenceChangedRunnable,4
158,Marking notification as seen {number}|{string}|{number}|{null}|{number},2
159,onNotificationExpansionChanged called,2
160,"START u0 {act={string} cat=[{string}] flg={hex} cmp={string} bnds=[{number},{number}][{number},{number}]} from uid {number} on display {number}",1
161,"ActivityRecord info: ActivityInfo\{[a-zA-Z0-9\.]+ [a-zA-Z0-9\.]+\}, euid: {number}",1
162,"ACTIVITY check resid: {string}, size={number}",2
163,Destroying surface Surface(name={string}) called by {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string}:{number} {string},1
164,START u0 {act={string} cat={string} flg={hex} cmp={string} bnds={string}} from uid {number} on display {number},1
165,"ActivityRecord info: ActivityInfo{71e60ba com.tencent.mobileqq.activity.SplashActivity}, euid: {number}",1
166,getAllCellInfo is blocked by permission manager . callingPackage = {string},3
167,getCellLocation is blocked by permission manager uid:{number} pid:{number},1
168,"sending alarm Alarm{string type {int} when {long} PendingIntent{string: PendingIntentRecord{string android broadcastIntent}}},repeatInterval = {int},listenerTag ={string}",1
169,isWiredHeadsetOn...,1
170,"acquire lock={number}, flags={hex}, tag={string}, name={string}, ws={null or string}, uid={number}, pid={number}",1
171,"setDataSource({number}, {number}, {number})",1
172,getStreamVolume  treamType: {number},1
173,"updateIsPoweredLocked: wasPowered={bool}, mIsPowered={bool}, oldPlugType={number}, mPlugType={number}, mBatteryLevel={number}",1
174,received broadcast android.intent.action.BATTERY_CHANGED,1
175,ACTION_BATTERY_CHANGED AMP: {number}; Volt: {number},1
176,updateChargingLocked: charging={bool},1
177,"onReceive, action:android.intent.action.BATTERY_CHANGED",1
178,ACTION_BATTERY_CHANGED pluggedType: {number},1
179,ApStaDisabledState what={number},1
180,DefaultState what={number},1
181,battery changed pluggedType: {number},1
182,RefreshBatteryInfo isBatteryLow: {number},2
183,ChargingSpeed  Wattage: {number} ST: {number} --> {number},1
184,handleBatteryUpdate,1
185,enqueueNotificationInternal: pkg={string} id={number} notification=Notification(pri={number} contentView={null} vibrate={array} sound={null} tick defaults={hex} flags={hex} color={hex} category={string} vis={string}),1
186,"sending alarm Alarm{int type int when PendingIntent},repeatInterval = {number},listenerTag ={string}",1
187,"START u0 {flg={hex}, cmp={string} (has extras)} from uid {number} on display {number}",1
188,startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg={hexadecimal} cmp={string} (has extras) },1
