,EventTemplate,Occurrences
138,Session: {30546174_144115249} initialized by client WindowsUpdateAgent.,1
139,Session: {30546174_149265544} initialized by client WindowsUpdateAgent.,1
140,Session: {30546174_149285545} initialized by client WindowsUpdateAgent.,1
141,Session: {30546174_149295546} initialized by client WindowsUpdateAgent.,1
142,Session: {30546174_154395837} initialized by client WindowsUpdateAgent.,1
143,Session: {30546174_155755915} initialized by client WindowsUpdateAgent.,1
144,Session: {30546174_157105992} initialized by client WindowsUpdateAgent.,1
145,Session: {30546174_170246744} initialized by client WindowsUpdateAgent.,1
146,Session: {30546174_172076849} initialized by client WindowsUpdateAgent.,1
147,Session: {30546174_172276860} initialized by client WindowsUpdateAgent.,1
148,Session: {30546174_172566877} initialized by client WindowsUpdateAgent.,1
149,Session: {30546174_172676883} initialized by client WindowsUpdateAgent.,1
150,Session: {30546174_176877123} initialized by client WindowsUpdateAgent.,1
151,Session: {30546174_177107136} initialized by client WindowsUpdateAgent.,1
152,Session: {30546174_179897296} initialized by client WindowsUpdateAgent.,1
153,Session: {30546174_180217314} initialized by client WindowsUpdateAgent.,1
154,Read out cached package applicability for package: {placeholders},1
155,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION},2
156,Reboot mark refs incremented to: {placeholders},1
157,Starts,1
158,Scavenge: Begin CSI Store package,1
159,Performing 1 operations; 1 are not lock/unlock and follow:,1
160,"Store coherency cookie matches last scavenge cookie, skipping scavenge.",1
161,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,1
162,"Creating NT transaction (seq 2), objectname ",1
163,"Created NT transaction (seq 2) result 0x00000000, handle ",1
164,log_message,1
165,Reboot mark refs: {placeholders},1
166,Ending the TrustedInstaller main loop. Package name: {package_name},1
167,Warning: Unrecognized packageExtended attribute.packageName,2
168,packageName,1
169,Please provide the abstracted variables.,1
170,"IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",1
171,.,1
172,Offline image is: {read_only},1
173,"Disabling manifest caching, because the image is not writeable.",1
174,Begin 00000008@2016/9/28:16:00:46.635,1
175,PopulateComponentFamiliesKey - End,1
176,CSI Store 17159600 (0x000000000105d5b0),1
177,Session,1
178,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,1
179,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1
180,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,1
181,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,1
182,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,1
183,{bf1a281b-ad7b-4476-ac95-f47682990ce7},1
184,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,1
185,0000000b CSI Store 3065408 (0x00000000002ec640),1
186,Session: {30546354_2823393669} initialized by client WindowsUpdateAgent.,1
187,Session: {30546354_2824723745} initialized by client WindowsUpdateAgent.,1
188,Session: {30546354_2830724089} initialized by client WindowsUpdateAgent.,1
189,Session: {30546354_2833204231} initialized by client WindowsUpdateAgent.,1
190,Session: {30546354_2839784607} initialized by client WindowsUpdateAgent.,1
191,Session: {30546354_2845524935} initialized by client WindowsUpdateAgent.,1
192,Session: {30546354_2850645228} initialized by client WindowsUpdateAgent.,1
193,Session: {30546354_2850655229},1
194,Session: {30546354_2850665229},1
195,Session: {30546354_2850685230} initialized by client WindowsUpdateAgent.,1
196,Session: {30546354_2850695231} initialized by client WindowsUpdateAgent.,1
197,Session: {30546354_2850705232} initialized by client WindowsUpdateAgent.,1
198,Session: {30546354_2850715232} initialized by client WindowsUpdateAgent.,1
199,Session: {30546354_2852095311} initialized by client WindowsUpdateAgent.,1
200,Session: {30546354_2868336240} initialized by client WindowsUpdateAgent.,1
201,Session: {30546354_2875796667} initialized by client WindowsUpdateAgent.,1
202,Session: {30546354_2879516879} initialized by client WindowsUpdateAgent.,1
203,Session: {30546354_2879836898} initialized by client WindowsUpdateAgent.,1
204,Session: {30546354_2894197719} initialized by client WindowsUpdateAgent.,1
205,Session: {30546354_2896247836} initialized by client WindowsUpdateAgent.,1
206,Session: {30546354_2902428190} initialized by client WindowsUpdateAgent.,1
207,Session: {30546354_2902518195} initialized by client WindowsUpdateAgent.,1
208,Session: {30546354_2908448534} initialized by client WindowsUpdateAgent.,1
209,Session: {30546354_2912518767} initialized by client WindowsUpdateAgent.,1
210,Session: {30546354_2914788897} initialized by client WindowsUpdateAgent.,1
211,Session: {30546354_2915778954} initialized by client WindowsUpdateAgent.,1
212,Session: {30546354_2916919019} initialized by client WindowsUpdateAgent.,1
213,Session: {30546354_2917229036} initialized by client WindowsUpdateAgent.,1
214,Session: {30546354_2919539169},1
215,Session: {30546354_2926539569} initialized by client WindowsUpdateAgent.,1
216,Session: {30546354_2932399904} initialized by client WindowsUpdateAgent.,1
217,Session: {30546354_2934110002} initialized by client WindowsUpdateAgent.,1
218,Session: {30546354_2934760039} initialized by client WindowsUpdateAgent.,1
219,Session: {30546354_2936720151} initialized by client WindowsUpdateAgent.,1
220,Session: {30546354_2937490195} initialized by client WindowsUpdateAgent.,1
221,Session: {30546354_2937600202} initialized by client WindowsUpdateAgent.,1
222,Session: {30546354_2939830329} initialized by client WindowsUpdateAgent.,1
223,Session: {30546354_2950240925} initialized by client WindowsUpdateAgent.,1
224,Session: {30546354_2953481110} initialized by client WindowsUpdateAgent.,1
225,Session: {30546354_2955011197} initialized by client WindowsUpdateAgent.,1
226,Session: {30546354_2955431222} initialized by client WindowsUpdateAgent.,1
227,Session: {30546354_2956421278} initialized by client WindowsUpdateAgent.,1
228,Session: {30546354_2958491397} initialized by client WindowsUpdateAgent.,1
229,Session: {30546354_2958821415} initialized by client WindowsUpdateAgent.,1
230,Session: {30546354_2959411449} initialized by client WindowsUpdateAgent.,1
231,Session: {30546354_2959511455} initialized by client WindowsUpdateAgent.,1
232,Session: {30546354_2960071487} initialized by client WindowsUpdateAgent.,1
233,Session: {30546354_2961511569},1
234,Session: {30546354_2965511798} initialized by client WindowsUpdateAgent.,1
235,Session: {30546354_2965591803} initialized by client WindowsUpdateAgent.,1
236,Session: {30546354_2966751869} initialized by client WindowsUpdateAgent.,1
237,Session: {30546354_2966921879} initialized by client WindowsUpdateAgent.,1
238,Session: {30546354_2967631919} initialized by client WindowsUpdateAgent.,1
239,Session: {30546354_2967771927},1
240,Session: {30546354_2968461967} initialized by client WindowsUpdateAgent.,1
241,Session: {30546354_2968771985} initialized by client WindowsUpdateAgent.,1
242,Session: {30546354_2968971996} initialized by client WindowsUpdateAgent.,1
243,Session: {30546354_2970472082} initialized by client WindowsUpdateAgent.,1
244,Session: {30546354_2971152121} initialized by client WindowsUpdateAgent.,1
245,Session: {30546354_2972312187} initialized by client WindowsUpdateAgent.,1
246,Session: {30546354_2973852275} initialized by client WindowsUpdateAgent.,1
247,Session: {30546354_2973972282} initialized by client WindowsUpdateAgent.,1
248,Session: {30546354_2975752384} initialized by client WindowsUpdateAgent.,1
249,Session: {30546354_2976462424} initialized by client WindowsUpdateAgent.,1
250,Session: {30546354_2979852618} initialized by client WindowsUpdateAgent.,1
251,Session: {30546354_2981802730} initialized by client WindowsUpdateAgent.,1
252,Session: {30546354_2983612833} initialized by client WindowsUpdateAgent.,1
253,Session: {30546354_2984842904} initialized by client WindowsUpdateAgent.,1
254,Session: {30546354_2984902907} initialized by client WindowsUpdateAgent.,1
255,Session: {30546354_2985172923} initialized by client WindowsUpdateAgent.,1
256,Session: {30546354_2986142978} initialized by client WindowsUpdateAgent.,1
257,Session: {30546354_2986352990} initialized by client WindowsUpdateAgent.,1
258,Session: {30546354_2988103090} initialized by client WindowsUpdateAgent.,1
259,Session: {30546354_2989623177} initialized by client WindowsUpdateAgent.,1
260,Session: {30546354_2999883764} initialized by client WindowsUpdateAgent.,1
261,Session: {30546354_3005294074} initialized by client WindowsUpdateAgent.,1
262,Session: {30546354_3007094176} initialized by client WindowsUpdateAgent.,1
263,Session: {30546354_3007214183} initialized by client WindowsUpdateAgent.,1
264,Session: {30546354_3008284245} initialized by client WindowsUpdateAgent.,1
265,Session: {30546354_3008494257} initialized by client WindowsUpdateAgent.,1
266,Session: {30546354_3009694325} initialized by client WindowsUpdateAgent.,1
267,Session: {30546354_3037265902} initialized by client WindowsUpdateAgent.,1
268,Session: {30546354_3041116122} initialized by client WindowsUpdateAgent.,1
269,Session: {30546354_3044096293} initialized by client WindowsUpdateAgent.,1
270,Session: {30546354_3044886338} initialized by client WindowsUpdateAgent.,1
271,Session: {30546354_3045146353} initialized by client WindowsUpdateAgent.,1
272,Session: {30546354_3047006459} initialized by client WindowsUpdateAgent.,1
273,Session: {30546354_3047216471} initialized by client WindowsUpdateAgent.,1
274,Session: {30546354_3048226529} initialized by client WindowsUpdateAgent.,1
275,Session: {30546354_3049686613} initialized by client WindowsUpdateAgent.,1
276,Session: {30546354_3050066634} initialized by client WindowsUpdateAgent.,1
277,Session: {30546354_3058807134} initialized by client WindowsUpdateAgent.,1
278,Session: {30546354_3061267275} initialized by client WindowsUpdateAgent.,1
279,Session: {30546354_3061697300} initialized by client WindowsUpdateAgent.,1
280,Session: {30546354_3063077379} initialized by client WindowsUpdateAgent.,1
281,Session: {30546354_3066077550} initialized by client WindowsUpdateAgent.,1
282,Session: {30546354_3067097608} initialized by client WindowsUpdateAgent.,1
283,Session: {30546354_3067367624} initialized by client WindowsUpdateAgent.,1
284,Session: {30546354_3070257789} initialized by client WindowsUpdateAgent.,1
285,Session: {30546354_3070387797} initialized by client WindowsUpdateAgent.,1
286,Session: {30546354_3070417798} initialized by client WindowsUpdateAgent.,1
287,Session: {30546354_3070457801} initialized by client WindowsUpdateAgent.,1
288,Session: {30546354_3070727816} initialized by client WindowsUpdateAgent.,1
289,Session: {30546354_3072147897} initialized by client WindowsUpdateAgent.,1
290,Session: {30546354_3072677928} initialized by client WindowsUpdateAgent.,1
291,Session: {30546354_3074888054} initialized by client WindowsUpdateAgent.,1
292,Session: {30546354_3077138183} initialized by client WindowsUpdateAgent.,1
293,Session: {30546354_3167883373} initialized by client WindowsUpdateAgent.,1
294,Session: {30546354_3172813655} initialized by client WindowsUpdateAgent.,1
295,Session: {30546354_3173223679} initialized by client WindowsUpdateAgent.,1
296,Session: {30546354_3173453692} initialized by client WindowsUpdateAgent.,1
297,Session: {30546354_3175093786} initialized by client WindowsUpdateAgent.,1
298,Session: {30546354_3176343857} initialized by client WindowsUpdateAgent.,1
299,Session: {30546354_3176413861} initialized by client WindowsUpdateAgent.,1
300,Session: {30546354_3178803998} initialized by client WindowsUpdateAgent.,1
301,Session: {30546354_3181864173} initialized by client WindowsUpdateAgent.,1
302,Session: {30546354_3182094186} initialized by client WindowsUpdateAgent.,1
303,Session: {30546354_3183124245} initialized by client WindowsUpdateAgent.,1
304,Session: {30546354_3183554269} initialized by client WindowsUpdateAgent.,1
305,Session: {30546354_3183714279} initialized by client WindowsUpdateAgent.,1
306,Session: {30546354_3184784340} initialized by client WindowsUpdateAgent.,1
307,Session: {30546354_3185364373} initialized by client WindowsUpdateAgent.,1
308,Session: {30546354_3185714393} initialized by client WindowsUpdateAgent.,1
309,Session: {30546354_3185874402} initialized by client WindowsUpdateAgent.,1
310,Session: {30546354_3186424434} initialized by client WindowsUpdateAgent.,1
311,Session: {30546354_3186634446} initialized by client WindowsUpdateAgent.,1
312,Session: {30546354_3187144475} initialized by client WindowsUpdateAgent.,1
313,Session: {30546354_3188034526} initialized by client WindowsUpdateAgent.,1
314,Session: {30546354_3188974579} initialized by client WindowsUpdateAgent.,1
315,Session: {30546354_3189744623} initialized by client WindowsUpdateAgent.,1
316,Session: {30546354_3189934634} initialized by client WindowsUpdateAgent.,1
317,Session: {30546354_3190064642} initialized by client WindowsUpdateAgent.,1
318,Session: {30546354_3190364659} initialized by client WindowsUpdateAgent.,1
319,Session: {30546354_3190684677} initialized by client WindowsUpdateAgent.,1
320,Session: {30546354_3190944692} initialized by client WindowsUpdateAgent.,1
321,Session: {30546354_3191224708} initialized by client WindowsUpdateAgent.,1
322,Session: {30546354_3191744738} initialized by client WindowsUpdateAgent.,1
323,Session: {30546354_3191924748} initialized by client WindowsUpdateAgent.,1
324,Session: {30546354_3192394775} initialized by client WindowsUpdateAgent.,1
325,Session: {30546354_3192854801} initialized by client WindowsUpdateAgent.,1
326,Session: {30546354_3193054813} initialized by client WindowsUpdateAgent.,1
327,Session: {30546354_3193214822} initialized by client WindowsUpdateAgent.,1
328,Session: {30546354_3193364831} initialized by client WindowsUpdateAgent.,1
329,Session: {30546354_3193904861} initialized by client WindowsUpdateAgent.,1
330,Session: {30546354_3194774911} initialized by client WindowsUpdateAgent.,1
331,Session: {30546354_3195614959} initialized by client WindowsUpdateAgent.,1
332,Session: {30546354_3196675020} initialized by client WindowsUpdateAgent.,1
333,Session: {30546354_3197115045} initialized by client WindowsUpdateAgent.,1
334,Session: {30546354_3198015097} initialized by client WindowsUpdateAgent.,1
335,Session: {30546354_3198305113} initialized by client WindowsUpdateAgent.,1
336,Session: {30546354_3198345115} initialized by client WindowsUpdateAgent.,1
337,Session: {30546354_3198805142} initialized by client WindowsUpdateAgent.,1
338,Session: {30546354_3200035212} initialized by client WindowsUpdateAgent.,1
339,Session: {30546354_3202615360} initialized by client WindowsUpdateAgent.,1
340,Session: {30546354_3203065385} initialized by client WindowsUpdateAgent.,1
341,Session: {30546354_3203755425} initialized by client WindowsUpdateAgent.,1
342,Session: {30546354_3204535469} initialized by client WindowsUpdateAgent.,1
343,Session: {30546354_3204965494} initialized by client WindowsUpdateAgent.,1
344,Session: {30546354_3205955551} initialized by client WindowsUpdateAgent.,1
345,Session: {30546354_3206305571} initialized by client WindowsUpdateAgent.,1
346,Session: {30546354_3206335572} initialized by client WindowsUpdateAgent.,1
347,Session: {30546354_3207045613} initialized by client WindowsUpdateAgent.,1
348,Session: {30546354_3208475695} initialized by client WindowsUpdateAgent.,1
349,Session: {30546354_3208835715} initialized by client WindowsUpdateAgent.,1
350,Session: {30546354_3209665763} initialized by client WindowsUpdateAgent.,1
351,Session: {30546354_3209785770} initialized by client WindowsUpdateAgent.,1
352,Session: {30546354_3209865774} initialized by client WindowsUpdateAgent.,1
353,Session: {30546354_3214976067} initialized by client WindowsUpdateAgent.,1
354,Session: {30546354_3215266083} initialized by client WindowsUpdateAgent.,1
355,Session: {30546354_3215406091} initialized by client WindowsUpdateAgent.,1
356,Session: {30546354_3215566100} initialized by client WindowsUpdateAgent.,1
357,Session: {30546354_3215916120} initialized by client WindowsUpdateAgent.,1
358,Session: {30546354_3216576158} initialized by client WindowsUpdateAgent.,1
359,Session: {30546354_3217166192} initialized by client WindowsUpdateAgent.,1
360,Session: {30546354_3217316200} initialized by client WindowsUpdateAgent.,1
361,Session: {30546354_3217556214} initialized by client WindowsUpdateAgent.,1
362,Session: {30546354_3217926235} initialized by client WindowsUpdateAgent.,1
363,Session: {30546354_3218366261} initialized by client WindowsUpdateAgent.,1
364,Session: {30546354_3219376318} initialized by client WindowsUpdateAgent.,1
365,Session: {30546354_3220876404} initialized by client WindowsUpdateAgent.,1
366,Session: {30546354_3222456494} initialized by client WindowsUpdateAgent.,1
367,Session: {30546354_3225106646} initialized by client WindowsUpdateAgent.,1
368,Session: {30546354_3225556672} initialized by client WindowsUpdateAgent.,1
369,Session: {30546354_3225636676} initialized by client WindowsUpdateAgent.,1
370,Session: {30546354_3225896691} initialized by client WindowsUpdateAgent.,1
371,Session: {30546354_3226336716} initialized by client WindowsUpdateAgent.,1
372,Session: {30546354_3226626733} initialized by client WindowsUpdateAgent.,1
373,Session: {30546354_3226836745} initialized by client WindowsUpdateAgent.,1
374,Session: {30546354_3227386776} initialized by client WindowsUpdateAgent.,1
375,Session: {30546354_3228776856} initialized by client WindowsUpdateAgent.,1
376,Session: {30546354_3228966867} initialized by client WindowsUpdateAgent.,1
377,Session: {30546354_3229296886} initialized by client WindowsUpdateAgent.,1
378,Session: {30546354_3229346889} initialized by client WindowsUpdateAgent.,1
379,Session: {30546354_3229556901} initialized by client WindowsUpdateAgent.,1
380,Session: {30546354_3230196937} initialized by client WindowsUpdateAgent.,1
381,Session: {30546354_3230936980} initialized by client WindowsUpdateAgent.,1
382,Session: {30546354_3232347060} initialized by client WindowsUpdateAgent.,1
383,Session: {30546354_3233207109} initialized by client WindowsUpdateAgent.,1
384,Session: {30546354_3271199282} initialized by client WindowsUpdateAgent.,1
385,Session: {30546354_3273319404} initialized by client WindowsUpdateAgent.,1
386,Session: {30546354_3274739485} initialized by client WindowsUpdateAgent.,1
387,Session: {30546354_3274949497} initialized by client WindowsUpdateAgent.,1
388,Session: {30546354_3275569532} initialized by client WindowsUpdateAgent.,1
389,Session: {30546354_3275839548} initialized by client WindowsUpdateAgent.,1
390,Session: {30546354_3276819604} initialized by client WindowsUpdateAgent.,1
391,Session: {30546354_3276969612} initialized by client WindowsUpdateAgent.,1
392,Session: {30546354_3277269630} initialized by client WindowsUpdateAgent.,1
393,Session: {30546354_3282399923} initialized by client WindowsUpdateAgent.,1
394,Session: {30546354_3283119964} initialized by client WindowsUpdateAgent.,1
395,Session: {30546354_3284880065} initialized by client WindowsUpdateAgent.,1
396,Session: {30546354_3290590392} initialized by client WindowsUpdateAgent.,1
397,Session: {30546354_3290750401} initialized by client WindowsUpdateAgent.,1
398,Session: {30546354_3290900409} initialized by client WindowsUpdateAgent.,1
399,Session: {30546354_3291640452} initialized by client WindowsUpdateAgent.,1
400,Session: {30546354_3292390494} initialized by client WindowsUpdateAgent.,1
401,Session: {30546354_3292510501} initialized by client WindowsUpdateAgent.,1
402,Session: {30546354_3293810576} initialized by client WindowsUpdateAgent.,1
403,Session: {30546354_3297200770} initialized by client WindowsUpdateAgent.,1
404,Session: {30546354_3297210770},1
405,Session: {30546354_3298080820} initialized by client WindowsUpdateAgent.,1
406,Session: {30546354_3298800861} initialized by client WindowsUpdateAgent.,1
407,Session: {30546354_3300650967} initialized by client WindowsUpdateAgent.,1
408,Session: {30546354_3300820977} initialized by client WindowsUpdateAgent.,1
409,Session: {30546354_3300870980} initialized by client WindowsUpdateAgent.,1
410,Session: {30546354_3300980986} initialized by client WindowsUpdateAgent.,1
411,Session: {30546354_3301050990} initialized by client WindowsUpdateAgent.,1
