,EventTemplate,Occurrences
44,Block broadcast_0 stored as values in memory,1
45,Started reading broadcast variable {input},1
46,"block broadcast_4_piece0 stored as bytes in memory (estimated size 95.0 B, free 317.6 KB)",1
47,Reading {input} took 18 ms,1
48,Block broadcast_4,1
49,2022-01-01 15:05:00,1
50,"block broadcast_3_piece0 stored as bytes in memory (estimated size 152.0 B, free 318.1 KB)",1
51,3,1
52,Block broadcast_3 stored as values in memory,1
53,2022-01-01 15:03:45,1
54,"block broadcast_1_piece0 stored as bytes in memory (107.0 B, 318.6 KB)",1
55,Reading {input} took 16 ms,1
56,Block broadcast_1 stored as values in memory,1
57,Started reading broadcast variable 2,1
58,"block broadcast_2_piece0 stored as bytes in memory (estimated size 93.0 B, free 319.0 KB)",1
59,Reading broadcast variable 2 took 16 ms,1
60,Block broadcast_2 stored as values in memory,1
61,total=1072 boot=856 init=210 finish=6,1
62,total=1114 boot=885 init=223 finish=6,1
63,total=1074 boot=869 init=199 finish=6,1
64,total=1078 boot=851 init=219 finish=8,1
65,total=1077 boot=865 init=206 finish=6,1
66,"({""estimatedSize"": ""850.0 B"", ""freeSpace"": ""320.3 KB""})",1
67,"bytes in memory (estimated size 930.0 B, free 321.2 KB)",1
68,"bytes in memory (estimated size 935.0 B, free 322.1 KB)",1
69,"bytes in memory (estimated size 913.0 B, free 323.0 KB)",1
70,"({""estimatedSize"": ""890.0 B"", ""freeSpace"": ""323.8 KB""})",1
71,log,13
72,total = 42,10
73,total = 41boot = 15init = 26finish = 0,1
74,total = 40boot = 7init = 33finish = 0,1
75,"total = 42, boot = 13, init = 28, finish = 1",4
76,Finished task {stage} in {TID}. {result_size} bytes result sent to driver,172
77,Finished task {stage} in stage {stage_number}. {result_size} bytes result sent to driver,1
78,Got assigned task {42},1
79,Running task {stage} in {TID},1
80,Got assigned task 56,1
81,Running task 1.0 in stage 1.0 (TID {56}),1
82,Got assigned task {69},1
83,Started reading broadcast variable 10,1
84,Running task 2.0 in stage 1.0 (TID {69}),1
85,Got assigned task {78},1
86,Running task 3.0 in stage 1.0 (TID {78}),1
87,Got assigned task {79},1
88,Running task 4.0 in stage 1.0 (TID {79}),1
89,"bytes in memory (estimated size 5.8 KB, free 329.6 KB)",1
90,Reading broadcast variable {took} took {ms},1
91,339.2 KB,1
92,local,87
93,Found block {input},69
94,total,2
95,finish,9
96,Finished task {stage} in {TID} ({bytes}) result sent to driver,19
97,Got assigned task {87},1
98,Got assigned task {101},1
99,Running task 1.0 in stage 2.0 (TID {101}),1
100,Got assigned task {112},1
101,Running task 2.0 in stage 2.0 (TID {112}),1
102,Got assigned task {118},1
103,Running task 3.0 in stage 2.0 (TID {118}),1
104,Started reading broadcast variable 11,1
105,Got assigned task {119},1
106,Running task 4.0 in stage 2.0 (TID {119}),1
107,block broadcast_11_piece0,1
108,Reading {input},4
109,block broadcast_11 stored values in memory estimated size 9.2 KB free 353.9 KB,1
110,total = 39 boot = -147 init = 186 finish = 0,2
111,"total = 41, boot = -139, init = 179, finish = 1",1
112,total = 38 boot = -156 init = 194 finish = 0,1
113,total = 39 boot = -159 init = 198 finish = 0,1
114,Got assigned task {122},1
115,Running task 0.0 in stage 3.0 (TID {122}),1
116,Got assigned task {136},1
117,Running task 1.0 in stage 3.0 (TID {136}),1
118,Got assigned task {150},1
119,Running task 2.0 in stage 3.0 (TID {150}),1
120,Got assigned task {158},1
121,Running task 3.0 in stage 3.0 (TID {158}),1
122,Started reading broadcast variable 12,1
123,Got assigned task {159},1
124,Running task 4.0 in stage 3.0 (TID {159}),1
125,"bytes in memory (estimated size 5.6 KB, free 359.4 KB)",1
126,12,1
127,block broadcast_12 stored as values in memory estimated size 9.8 KB free 369.3 KB,1
128,total = 38 boot = -170 init = 208 finish = 0,1
129,total = 41 boot = -171 init = 212 finish = 0,1
130,"total = 41, boot = -160, init = 200, finish = 1",1
131,total = 38 boot = -172 init = 210 finish = 0,1
132,"total = 40, boot = -173, init = 213, finish = 0",1
133,bytes in memory,23
134,total = 41boot = 19init = 22finish = 0,3
135,Finished task {stage} in {TID} (result sent to driver),6
136,total = 41boot = 16init = 25finish = 0,3
137,total = 40boot = 5init = 35finish = 0,1
138,Got assigned task {171},1
139,Running task 0.0 in stage 4.0 (TID {171}),1
140,Got assigned task {185},1
141,Running task 1.0 in stage 4.0 (TID {185}),1
142,Started reading broadcast variable 13,1
143,Got assigned task {195},1
144,Running task 2.0 in stage 4.0 (TID {195}),1
145,Got assigned task {198},1
146,Running task 3.0 in stage 4.0 (TID {198}),1
147,Got assigned task {199},1
148,Running task 4.0 in stage 4.0 (TID {199}),1
149,"bytes in memory (estimated size 5.7 KB, free 376.4 KB)",1
150,Reading broadcast variable {placeholders} took 41 ms,1
151,block broadcast_13 stored as values in memory,1
152,total = 39 boot = -141 init = 180 finish = 0,1
153,total = 40boot = -129init = 169finish = 0,1
154,"total = 41, boot = -134, init = 175, finish = 0",1
155,total = 39 boot = -123 init = 162 finish = 0,1
156,"total = 42, boot = -125, init = 166, finish = 1",1
157,Got assigned task {206},1
158,Running task 0.0 in stage 5.0 (TID {206}),1
159,Got assigned task {220},1
160,Running task 1.0 in stage 5.0 (TID {220}),1
161,Got assigned task {231},1
162,Running task 2.0 in stage 5.0 (TID {231}),1
163,Started reading broadcast variable 14,1
164,Got assigned task {238},1
165,Running task 3.0 in stage 5.0 (TID {238}),1
166,Got assigned task {239},1
167,Running task 4.0 in stage 5.0 (TID {239}),1
168,block broadcast_14_piece0,1
169,block broadcast_14 stored as values in memory estimated size 9.6 KB free 401.9 KB,1
170,"total = 39, boot = -85, init = 123, finish = 1",1
171,"total = 40, boot = -77, init = 117, finish = 0",1
172,total = 39 boot = -81 init = 119 finish = 1,1
173,"total = 40, boot = -78, init = 117, finish = 1",1
174,"total = 42, boot = -79, init = 120, finish = 1",1
175,Got assigned task {247},1
176,Running task 0.0 in stage 6.0 (TID {247}),1
177,Got assigned task {261},1
178,Running task 1.0 in stage 6.0 (TID {261}),1
179,Got assigned task {273},1
180,Running task 2.0 in stage 6.0 (TID {273}),1
181,Started reading broadcast variable 15,1
182,Got assigned task {278},1
183,Running task 3.0 in stage 6.0 (TID {278}),1
184,Got assigned task {279},1
185,Running task 4.0 in stage 6.0 (TID {279}),1
186,block broadcast_15_piece0,1
187,15,1
188,416.6 KB,1
189,total = 39 boot = -107 init = 146 finish = 0,1
190,total = 41 boot = -100 init = 141 finish = 0,1
191,"total = 42, boot = -99, init = 141, finish = 0",1
192,total = 39 boot = -103 init = 142 finish = 0,2
193,"total = 42, boot = -101, init = 143, finish = 0",1
194,Finished task {stage} in {TID}. {result_sent_to_driver},18
195,Got assigned task {285},1
196,Running task 0.0 in stage 7.0 (TID {285}),1
197,Got assigned task {299},1
198,Running task 1.0 in stage 7.0 (TID {299}),1
199,Got assigned task {312},1
200,Running task 2.0 in stage 7.0 (TID {312}),1
201,Got assigned task {318},1
202,Running task 3.0 in stage 7.0 (TID {318}),1
203,Started reading broadcast variable 16,1
204,319,1
205,Running task 4.0 in stage 7.0 (TID {319}),1
206,block broadcast_16_piece0,1
207,block broadcast_16 stored values in memory estimated size 9.8 KB free 432.0 KB,1
208,Partition rdd_11_0,1
209,Partition rdd_11_4,1
210,Partition rdd_11_3,1
211,Partition,1
212,total = 39 boot = -110 init = 149 finish = 0,1
213,total = 39 boot = -105 init = 144 finish = 0,1
214,"total = 42, boot = -103, init = 144, finish = 1",1
215,total = 41 boot = -107 init = 148 finish = 0,2
216,"total = 42, boot = -107, init = 148, finish = 1",1
217,"bytes in memory (estimated size 152.0 B, free 432.1 KB)",1
218,"bytes in memory (estimated size 157.0 B, free 432.3 KB)",1
219,"bytes in memory (estimated size 160.0 B, free 432.7 KB)",1
220,total = 41boot = 28init = 13finish = 0,1
221,total = 40boot = 19init = 21finish = 0,3
222,total = 41boot = 17init = 24finish = 0,3
223,Got assigned task {321},1
224,Running task 0.0 in stage 8.0 (TID {321}),1
225,Got assigned task {335},1
226,Running task 1.0 in stage 8.0 (TID {335}),1
227,Got assigned task {349},1
228,Running task 2.0 in stage 8.0 (TID {349}),1
229,Started reading broadcast variable 17,1
230,Got assigned task {358},1
231,Running task 3.0 in stage 8.0 (TID {358}),1
232,Got assigned task {359},1
233,Running task 4.0 in stage 8.0 (TID {359}),1
234,block broadcast_17_piece0,1
235,17,1
236,block broadcast_17 stored as values in memory,1
237,Found block locally,16
238,Found block {rdd_11_2},2
239,total = 39 boot = -109 init = 148 finish = 0,1
240,"total = 41, boot = -104, init = 144, finish = 1",1
241,"total = 42, boot = -107, init = 149, finish = 0",1
242,Got assigned task {360},1
243,Running task 0.0 in stage 9.0 (TID {360}),1
244,Got assigned task {374},1
245,Running task 1.0 in stage 9.0 (TID {374}),1
246,Got assigned task {388},1
247,Running task 2.0 in stage 9.0 (TID {388}),1
248,Got assigned task {398},1
249,Started reading broadcast variable 18,1
250,Running task 3.0 in stage 9.0 (TID {398}),1
251,Got assigned task {399},1
252,Running task 4.0 in stage 9.0 (TID {399}),1
253,block broadcast_18_piece0,1
254,block broadcast_18 stored values in memory estimated size 9.6 KB free 464.0 KB,1
255,"total = 39, boot = -73, init = 111, finish = 1",2
256,"total = 40, boot = -75, init = 114, finish = 1",2
257,"total = 41, boot = -75, init = 115, finish = 1",1
258,"total = 42, boot = -67, init = 108, finish = 1",1
259,Got assigned task {402},1
260,Running task 0.0 in stage 10.0 (TID {402}),1
261,Got assigned task {416},1
262,Running task 1.0 in stage 10.0 (TID {416}),1
263,Got assigned task {430},1
264, Running {stage} in {TID},1
265,Got assigned task {438},1
266,Running task 3.0 in stage 10.0 (TID {438}),1
267,Started reading broadcast variable 19,1
268,Got assigned task {439},1
269,Running task 4.0 in stage 10.0 (TID {439}),1
270,block broadcast_19_piece0,1
271,19,1
272,478.6 KB,1
273,total = 39 boot = -124 init = 163 finish = 0,1
274,"total = 38, boot = -123, init = 161, finish = 0",1
275,total = 41 boot = -126 init = 167 finish = 0,1
276,total = 40boot = -127init = 167finish = 0,1
277,"total = 41, boot = -115, init = 155, finish = 1",1
278,Finished task {stage} in {TID}. {bytes} result sent to driver,31
279,Got assigned task {450},1
280,Running task 0.0 in stage 11.0 (TID {450}),1
281,Got assigned task {464},1
282,Running task 1.0 in stage 11.0 (TID {464}),1
283,Got assigned task {475},1
284,Running task 2.0 in stage 11.0 (TID {475}),1
285,Got assigned task {478},1
286,Started reading broadcast variable 20,1
287,Running task 3.0 in stage 11.0 (TID {478}),1
288,Got assigned task {479},1
289,Running task 4.0 in stage 11.0 (TID {479}),1
290,"bytes in memory (estimated size 5.5 KB, free 416.7 KB)",1
291,Reading broadcast variable {placeholders},9
292,block broadcast_20 stored as values in memory,1
293,"total = 40, boot = -95, init = 135, finish = 0",3
294,total = 39 boot = -96 init = 135 finish = 0,2
295,"times_total = 42, times_boot = -95, times_init = 137, times_finish = 0",1
296,"total = 42, boot = -97, init = 139, finish = 0",1
297,total = 43 boot = -85 init = 127 finish = 1,1
298,"bytes in memory (estimated size 191.0 B, free 386.6 KB)",1
299,"bytes in memory (estimated size 351.0 B, free 387.4 KB)",1
300,total = 39boot = 22init = 17finish = 0,1
301,total = 41boot = 20init = 21finish = 0,2
302,total = 40boot = 20init = 20finish = 0,3
303,total = 40boot = 26init = 14finish = 0,2
304,Got assigned task {480},1
305,Got assigned task {494},1
306,Running task 1.0 in stage 12.0 (TID {494}),1
307,Got assigned task {508},1
308,Started reading broadcast variable 21,1
309,Running task 2.0 in stage 12.0 (TID {508}),1
310,Got assigned task {518},1
311,Running task 3.0 in stage 12.0 (TID {518}),1
312,Got assigned task {519},1
313,Running task 4.0 in stage 12.0 (TID {519}),1
314,block broadcast_21_piece0,1
315,Reading broadcast variable {placeholders} took 11 ms,1
316,block broadcast_21 stored values in memory estimated size 10.1 KB free 403.2 KB,1
317,Found block {input} locally,83
318,total = 37 boot = -162 init = 199 finish = 0,1
319,"total = 40, boot = -157, init = 197, finish = 0",1
320,total = 39 boot = -157 init = 196 finish = 0,1
321,total = 38 boot = -146 init = 184 finish = 0,1
322,"total = 40, boot = -156, init = 196, finish = 0",1
323,Got assigned task {528},1
324,Running task 0.0 in stage 13.0 (TID {528}),1
325,Got assigned task {542},1
326,Running task 1.0 in stage 13.0 (TID {542}),1
327,Got assigned task {553},1
328,Running task 2.0 in stage 13.0 (TID {553}),1
329,Started reading broadcast variable 22,1
330,Got assigned task {558},1
331,Running task 3.0 in stage 13.0 (TID {558}),1
332,Got assigned task {559},1
333,Running task 4.0 in stage 13.0 (TID {559}),1
334,"bytes in memory (estimated size 5.8 KB, free 409.0 KB)",1
335,block broadcast_22 stored as values in memory estimated size 9.6 KB free 418.6 KB,1
336,"total = 39, boot = -76, init = 114, finish = 1",1
337,"total = 42, boot = -73, init = 114, finish = 1",2
338,"total = 41, boot = -67, init = 107, finish = 1",2
339,"total = 40, boot = -74, init = 113, finish = 1",1
340,Got assigned task {562},1
341,Running task 0.0 in stage 14.0 (TID {562}),1
342,Got assigned task {576},1
343,Running task 1.0 in stage 14.0 (TID {576}),1
344,Got assigned task {590},1
345,Running task 2.0 in stage 14.0 (TID {590}),1
346,Started reading broadcast variable 23,1
347,Got assigned task {598},1
348,Running task 3.0 in stage 14.0 (TID {598}),1
349,Got assigned task {599},1
350,Running task 4.0 in stage 14.0 (TID {599}),1
351,block broadcast_23_piece0,1
352,387.4 KB,1
353,total = 39 boot = -90 init = 129 finish = 0,2
354,"total = 40, boot = -93, init = 133, finish = 0",1
355,total = 38 boot = -82 init = 120 finish = 0,1
356,"total = 42, boot = -92, init = 133, finish = 1",1
357,Got assigned task {612},1
358,Running task 0.0 in stage 15.0 (TID {612}),1
359,Got assigned task {626},1
360,Running task 1.0 in stage 15.0 (TID {626}),1
361,Got assigned task {636},1
362,Running task 2.0 in stage 15.0 (TID {636}),1
363,Got assigned task {638},1
364,Running task 3.0 in stage 15.0 (TID {638}),1
365,Got assigned task {639},1
366,Running task 4.0 in stage 15.0 (TID {639}),1
367,Started reading broadcast variable 24,1
368,"bytes in memory (estimated size 5.6 KB, free 393.0 KB)",1
369,block broadcast_24 stored as values in memory,1
370,{{input}},2
371,total = 41boot = -98init = 139finish = 0,1
372,"total = 40, boot = -99, init = 139, finish = 0",1
373,"bytes in memory (estimated size 162.0 B, free 403.0 KB)",1
374,"bytes in memory (estimated size 200.0 B, free 403.2 KB)",1
375,"bytes in memory (estimated size 163.0 B, free 403.5 KB)",1
376,"bytes in memory (estimated size 244.0 B, free 403.8 KB)",1
377,total = 38,4
378,total = 39boot = 20init = 19finish = 0,2
379,total = 40boot = 17init = 23finish = 0,1
380,init = 24,1
381,Got assigned task {643},1
382,Running task 0.0 in stage 16.0 (TID {643}),1
383,Got assigned task {657},1
384,Running task 1.0 in stage 16.0 (TID {657}),1
385,Got assigned task {671},1
386,Running task 2.0 in stage 16.0 (TID {671}),1
387,Got assigned task {678},1
388,Started reading broadcast variable 25,1
389,Running task 3.0 in stage 16.0 (TID {678}),1
390,Got assigned task {679},1
391,Running task 4.0 in stage 16.0 (TID {679}),1
392,block broadcast_25_piece0,1
393,block broadcast_25 stored as values in memory,1
394,total = 39 boot = -104 init = 143 finish = 0,1
395,total = 41 boot = -104 init = 145 finish = 0,1
396,total = 39 boot = -106 init = 145 finish = 0,2
397,total = 43 boot = -104 init = 146 finish = 1,1
398,Got assigned task {692},1
399,Running task 0.0 in stage 17.0 (TID {692}),1
400,Got assigned task {706},1
401,Running task 1.0 in stage 17.0 (TID {706}),1
402,Got assigned task {716},1
403,Running task 2.0 in stage 17.0 (TID {716}),1
404,Got assigned task {718},1
405,Started reading broadcast variable 26,1
406,Running task 3.0 in stage 17.0 (TID {718}),1
407,Got assigned task {719},1
408,Running task 4.0 in stage 17.0 (TID {719}),1
409,"bytes in memory (estimated size 5.8 KB, free 379.9 KB)",1
410,389.6 KB,1
411,"total = 42, boot = -69, init = 110, finish = 1",1
412,"total = 40, boot = -71, init = 110, finish = 1",1
413,"total = 44, boot = -72, init = 115, finish = 1",1
414,"total = 42, boot = -71, init = 112, finish = 1",1
415,Got assigned task {722},1
416,Running task 0.0 in stage 18.0 (TID {722}),1
417,Got assigned task {736},1
418,Running task 1.0 in stage 18.0 (TID {736}),1
419,Got assigned task {750},1
420,Running task 2.0 in stage 18.0 (TID {750}),1
421,Got assigned task {758},1
422,Running task 3.0 in stage 18.0 (TID {758}),1
423,Started reading broadcast variable 27,1
424,Got assigned task {759},1
425,Running task 4.0 in stage 18.0 (TID {759}),1
426,block broadcast_27_piece0,1
427,block broadcast_27 stored values in memory estimated size 9.2 KB free 404.2 KB,1
428,total = 38 boot = -77 init = 115 finish = 0,1
429,"total = 40, boot = -76, init = 115, finish = 1",1
430,"total = 40, boot = -75, init = 115, finish = 0",1
431,"total = 42, boot = -74, init = 115, finish = 1",3
432,Got assigned task {762},1
433,Running task 0.0 in stage 19.0 (TID {762}),1
434,Got assigned task {776},1
435,Running task 1.0 in stage 19.0 (TID {776}),1
436,Got assigned task {789},1
437,Running task 2.0 in stage 19.0 (TID {789}),1
438,Got assigned task {798},1
439,Running task 3.0 in stage 19.0 (TID {798}),1
440,Started reading broadcast variable 28,1
441,Got assigned task {799},1
442,Running task 4.0 in stage 19.0 (TID {799}),1
443,"bytes in memory (estimated size 5.6 KB, free 409.8 KB)",1
444,block broadcast_28 stored as values in memory,1
445,{{rdd_26_3}},1
446,{{rdd_26_2}},1
447,"total = 40, boot = -79, init = 119, finish = 0",1
448,total = 41boot = -82init = 123finish = 0,2
449,"total = 42, boot = -66, init = 107, finish = 1",2
450,"bytes in memory (estimated size 16.0 B, free 419.7 KB)",1
451,init,3
452,total = 41boot = 23init = 18finish = 0,2
453,total = 39boot = 18init = 21finish = 0,3
454,Got assigned task {807},1
455,Running task 0.0 in stage 20.0 (TID {807}),1
456,Got assigned task {821},1
457,Running task 1.0 in stage 20.0 (TID {821}),1
458,Got assigned task {833},1
459,Running task 2.0 in stage 20.0 (TID {833}),1
460,838,1
461,Started reading broadcast variable 29,1
462,Running task 3.0 in stage 20.0 (TID {838}),1
463,839,1
464,Running task 4.0 in stage 20.0 (TID {839}),1
465,block broadcast_29_piece0,1
466,block broadcast_29 stored as values in memory,1
467,total = 38 boot = -119 init = 157 finish = 0,2
468,total = 39 boot = -126 init = 165 finish = 0,1
469,"total = 40, boot = -111, init = 151, finish = 0",1
470,"total = 41, boot = -110, init = 151, finish = 0",1
471,Got assigned task {853},1
472,Running task 0.0 in stage 21.0 (TID {853}),1
473,Got assigned task {867},1
474,Running task 1.0 in stage 21.0 (TID {867}),1
475,Got assigned task {877},1
476,Running task 2.0 in stage 21.0 (TID {877}),1
477,878,1
478,Running task 3.0 in stage 21.0 (TID {878}),1
479,2022-01-01 15:03:00,1
480,879,1
481,Running task 4.0 in stage 21.0 (TID {879}),1
482,"bytes in memory (estimated size 5.8 KB, free 380.0 KB)",1
483,30,1
484,block broadcast_30 stored as values in memory,1
485,times_total = 39,1
486,"total = 41, boot = -59, init = 100, finish = 0",1
487,total = 41,2
488,total = 41boot = -58init = 98finish = 1,1
489,886,1
490,Running task 0.0 in stage 22.0 (TID {886}),1
491,Got assigned task {900},1
492,Running task 1.0 in stage 22.0 (TID {900}),1
493,Got assigned task {912},1
494,Running task 2.0 in stage 22.0 (TID {912}),1
495,Got assigned task {918},1
496,Running task 3.0 in stage 22.0 (TID {918}),1
497,Got assigned task {919},1
498, Running task {stage} in stage {tid},2
499,Started reading broadcast variable 31,1
500,"bytes in memory (estimated size 5.6 KB, free 395.3 KB)",1
501,Reading broadcast variable 31 took 8 ms,1
502,block broadcast_31 stored as values in memory,1
503,times_total = 37,1
504,total = 39 boot = -86 init = 125 finish = 0,3
505,"bytes in memory (estimated size 324.0 B, free 405.4 KB)",1
506,total = 41boot = -84init = 125finish = 0,1
507,"times_total = 40, times_boot = -85, times_init = 125, times_finish = 0",1
508,"({""estimatedSize"": ""165.0 B"", ""freeSpace"": ""405.6 KB""})",1
509,"bytes in memory (estimated size 250.0 B, free 405.8 KB)",1
510,"bytes in memory (estimated size 226.0 B, free 406.0 KB)",1
511,total = 39boot = 21init = 18finish = 0,1
512,total = 41boot = 18init = 23finish = 0,2
513,total = 40boot = 18init = 22finish = 0,2
514,Got assigned task {926},1
515,Running task 0.0 in stage 23.0 (TID {926}),1
516,Got assigned task {940},1
517,Running task 1.0 in stage 23.0 (TID {940}),1
518,Started reading broadcast variable 32,1
519,Got assigned task {951},1
520,Running task 2.0 in stage 23.0 (TID {951}),1
521,Got assigned task {958},1
522,Running task 3.0 in stage 23.0 (TID {958}),1
523,Got assigned task {959},1
524,"bytes in memory (estimated size 5.7 KB, free 406.3 KB)",1
525,32,1
526,block broadcast_32 stored values in memory,1
527,total = 39 boot = -134 init = 173 finish = 0,1
528,"total = 40, boot = -130, init = 170, finish = 0",1
529,"total = 40, boot = -132, init = 172, finish = 0",1
530,"total = 42, boot = -132, init = 173, finish = 1",1
531,"total = 40, boot = -129, init = 168, finish = 1",1
532,Got assigned task {970},1
533,Running task 0.0 in stage 24.0 (TID {970}),1
534,Got assigned task {984},1
535,Running task 1.0 in stage 24.0 (TID {984}),1
536,Got assigned task {998},1
537,Running task 2.0 in stage 24.0 (TID {998}),1
538,Got assigned task {1012},1
539,Running task 3.0 in stage 24.0 (TID {1012}),1
540,Got assigned task {1026},1
541,Running task 4.0 in stage 24.0 (TID {1026}),1
542,Started reading broadcast variable 33,1
543,"bytes in memory (estimated size 29.5 KB, free 404.8 KB)",1
544,33,1
545,block broadcast_33 stored as values in memory,1
546,1,30
547,times_total = 40,1
548,"total = 40, boot = -337, init = 376, finish = 1",1
549,"total = 42, boot = -343, init = 384, finish = 1",1
550,total = 39 boot = -342 init = 381 finish = 0,1
551,total = 41 boot = -343 init = 384 finish = 0,1
552,What is the template of the input log?,25
553,Saved output of task 'attempt_201706092018_0024_m_000002_998',1
554, to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001,1
555,attempt_201706092018_0024_m_000004_1026,1
556,attempt_201706092018_0024_m_000002_998: Committed,1
557,attempt_201706092018_0024_m_000003_1012,1
558,attempt_201706092018_0024_m_000001_984,1
559,attempt_201706092018_0024_m_000000_970,1
560," template is used to extract these placeholders and print them on the output.

Note: The input ",1
561,Got assigned task {1125},1
562,Running task 40.0 in stage 24.0 (TID {1125}),1
563,Got assigned task {1126},1
564,Running task 41.0 in stage 24.0 (TID {1126}),1
565,Got assigned task {1127},1
566,Running task 42.0 in stage 24.0 (TID {1127}),1
567,Got assigned task {1128},1
568,Running task 43.0 in stage 24.0 (TID {1128}),1
569,Got assigned task {1129},1
570,Running task 44.0 in stage 24.0 (TID {1129}),1
571,total = 39 boot = -397 init = 436 finish = 0,1
572,"total = 38, boot = -405, init = 443, finish = 0",1
573,total = 40boot = -400init = 440finish = 0,1
574,total = 38  boot = -390  init = 428  finish = 0,1
575,"total = 41, boot = -398, init = 439, finish = 0",1
576,attempt_201706092018_0024_m_000044_1129: Committed,1
577,attempt_201706092018_0024_m_000043_1128: Committed,1
578,attempt_201706092018_0024_m_000040_1125,1
579,Saved output of task 'attempt_201706092018_0024_m_000042_1127',1
580,attempt_201706092018_0024_m_000042_1127,1
581,attempt_201706092018_0024_m_000041_1126,1
582,Got assigned task {1135},1
583,Running task 80.0 in stage 24.0 (TID {1135}),1
584,Got assigned task {1136},1
585,Running task 81.0 in stage 24.0 (TID {1136}),1
586,Got assigned task {1137},1
587,Running task 82.0 in stage 24.0 (TID {1137}),1
588,Got assigned task {1138},1
589,Running task 83.0 in stage 24.0 (TID {1138}),1
590,Got assigned task {1141},1
591,Running task 84.0 in stage 24.0 (TID {1141}),1
592,total = 37 boot = -87 init = 124 finish = 0,1
593,total = 39 boot = -79 init = 118 finish = 0,1
594,"total = 42, boot = -81, init = 122, finish = 1",1
595,"total = 41, boot = -83, init = 123, finish = 1",1
596,attempt_201706092018_0024_m_000083_1138,1
597,".

Output: ",1
598,attempt_201706092018_0024_m_000084_1141,1
599,attempt_201706092018_0024_m_000080_1135,1
600,hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,1
601,attempt_201706092018_0024_m_000082_1137,1
602,attempt_201706092018_0024_m_000081_1136,1
603,Got assigned task {1145},1
604,Running task 120.0 in stage 24.0 (TID {1145}),1
605,Got assigned task {1146},1
606,Running task 121.0 in stage 24.0 (TID {1146}),1
607,Got assigned task {1147},1
608,Running task 122.0 in stage 24.0 (TID {1147}),1
609,Got assigned task {1150},1
610,Running task 123.0 in stage 24.0 (TID {1150}),1
611,Got assigned task {1151},1
612,Running task 124.0 in stage 24.0 (TID {1151}),1
613,"total = 40, boot = -82, init = 122, finish = 0",1
614,attempt_201706092018_0024_m_000124_1151,1
615,Got assigned task {1155},1
616,Running task 160.0 in stage 24.0 (TID {1155}),1
617,total = 39 boot = -102 init = 141 finish = 0,1
618,total = 38 boot = -112 init = 150 finish = 0,1
619,"total = 40, boot = -107, init = 147, finish = 0",1
620,"total = 40, boot = -116, init = 156, finish = 0",1
621,"

Output: ",1
622,attempt_201706092018_0024_m_000120_1145,1
623, to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121,1
624,attempt_201706092018_0024_m_000122_1147,1
625,attempt_201706092018_0024_m_000121_1146,1
626,2017-06-09 20:18:00.000123,1
627,Finished task {stage} in {TID}. {result} bytes result sent to driver,52
628,Got assigned task {1156},1
629,Running task 161.0 in stage 24.0 (TID {1156}),1
630,Got assigned task {1157},1
631,Got assigned task {1158},1
632,Running task 162.0 in stage 24.0 (TID {1157}),1
633,Running task 163.0 in stage 24.0 (TID {1158}),1
