,EventTemplate,Occurrences
126,"field in the log message. In this case, it is",1
127,": This is the ID of the block being processed (i.e.,",1
128,"is replaced by ""blk_6308888821787547357"" *",1
129,BLOCK* NameSystem updated: <*> is added to blk_28482383,1
130,"is replaced by ""blk_5813361416484537967"" *",1
131,"is a placeholder for the actual file path, and",1
132,"is a placeholder for the directory path where the file is located, which will also be replaced with the actual value in the log message. So the template of the log message would be:",1
133,": This variable represents the file being deleted, which is also delimited by backticks (""). So the full template for this log message is:",1
134,dest terminating,1
135,"is replaced by ""blk_1526403491950199810"" *",1
136,: The name of the block being added. *,1
137,PacketResponder <*> for block <*> terminating,1
138,: This indicates the ID of the block that the node is being added to. *,1
139,"is replaced by ""blk_3134656542322449478"" *",1
140,"is replaced by ""blk_5963655886023015963"" *",1
141,": This is the name of the block being processed (i.e.,",1
142,: This placeholder will be replaced with the number of the block being added. *,1
143,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_4170936278386288557, size <*>",1
144,BLOCK* NameSystem.addStoredBlock: <*> updated: <*> is added to <*> size <*>,1
145,"is a placeholder for the source IP address, and",1
146,: The IP address of the node that is adding the block to its invalidSet. *,1
147,"are placeholders for the actual values of the responder ID and block ID, respectively. These values can be extracted by replacing the placeholders with the corresponding values from the log message. Therefore, the template of the input log message is",1
148,PacketResponder <*> for block blk_-<*> terminating,1
149,Receiving <*> block <*> dest: <*>,1
150,BLOCK* NameSystem.allocateBlock: <*>,1
151,"is replaced by ""blk_2749066163012162435"" *",1
152,"is replaced by ""blk_2015610615789582788"" *",1
153,: The ID of the block that was added to the map. *,1
