,EventTemplate,Occurrences
33,"Read out cached package applicability for package: Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
34,"Read out cached package applicability for package: Package_for_KB3185319~31bf3856ad364e35~amd64~~11.2.1.0, ApplicableState: {}, CurrentState:{}",2
35,"Read out cached package applicability for package: Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
36,"Read out cached package applicability for package: Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
37,"Read out cached package applicability for package: Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",2
38,"Read out cached package applicability for package: Package_for_KB{PackageID}~{Architecture}~~{Version}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",5
39,"Read out cached package applicability for package: Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",2
40,"Read out cached package applicability for package: Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
41,"Read out cached package applicability for package: Package_for_KB2918077~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",2
42,"Read out cached package applicability for package: Package_for_KB2716513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
43,"Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",4
44,"Read out cached package applicability for package: Package_for_KB3059317~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
45,"Read out cached package applicability for package: Package_for_KB3078667~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
46,"Read out cached package applicability for package: Package_for_KB2620704~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
47,"Read out cached package applicability for package: {Package Name}, ApplicableState: {Applicable State}, CurrentState:{Current State}",2
48,"Read out cached package applicability for package: Package_for_KB3075220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
49,"Read out cached package applicability for package: Package_for_KB2479943~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
50,"Read out cached package applicability for package: {Package Name}~{Package Architecture}~~{Package Version}, ApplicableState: {Applicable State}, CurrentState:{Current State}",8
51,"Read out cached package applicability for package: Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
52,"Read out cached package applicability for package: Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
53,"Read out cached package applicability for package: Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
54,"Read out cached package applicability for package: Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
55,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: {}, CurrentState:{}",3
56,"Read out cached package applicability for package: {Package Name}, ApplicableState: {Applicable State}, CurrentState: {Current State}",6
57,"Read out cached package applicability for package: Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",2
58,"Read out cached package applicability for package: Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
59,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: {}, CurrentState:{}",1
60,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",2
61,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
62,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
63,"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
64,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",2
65,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",2
66,"Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
67,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",2
68,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: {}, CurrentState:{}",1
69,"Read out cached package applicability for package: Package_for_KB{KB number}~{architecture}~~{version}, ApplicableState: {applicable state}, CurrentState:{current state}",1
70,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",2
71,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
72,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: {}, CurrentState:{}",2
73,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
74,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: %d, CurrentState:%d",2
75,"Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
76,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",1
77,"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
78,"Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",2
79,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",2
80,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
81,"Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
82,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
83,"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: {}, CurrentState:{}",2
84,"Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
85,"Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
86,"Read out cached package applicability for package: Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: %d, CurrentState:%d",2
87,"Read out cached package applicability for package: Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
88,"Read out cached package applicability for package: Package_for_KB2621440~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: {}, CurrentState:{}",1
89,"Read out cached package applicability for package: Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
90,"Read out cached package applicability for package: Package_for_KB3092627~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
91,"Read out cached package applicability for package: Package_for_KB2813430~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: {}, CurrentState:{}",2
92,"Read out cached package applicability for package: Package_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
93,"Read out cached package applicability for package: Package_for_KB2977292~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
94,"Read out cached package applicability for package: Package_for_KB2993651~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: %d, CurrentState:%d",2
95,"Read out cached package applicability for package: Package_for_KB3184122~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
96,"Read out cached package applicability for package: Package_for_KB2761217~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
97,"Read out cached package applicability for package: Package_for_KB2835174~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
98,"Read out cached package applicability for package: Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
99,"Read out cached package applicability for package: Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
100,"Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",2
101,"Read out cached package applicability for package: Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: {}, CurrentState:{}",2
102,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",1
103,"Read out cached package applicability for package: Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",1
104,Failed to create backup log cab. [HRESULT = {HRESULT} - {ERROR_MESSAGE}],1
105,Reboot mark refs incremented to: {},1
106,Scavenge: {},1
107,"CSI Transaction @0x47e9e0 initialized for deployment engine {d16d444c-56d8-11d5-882d-0080c847b195} with flags 00000002 and client id [10]""TI6.0_0:0/""",1
108,Scavenge: Begin CSI Store,1
109,Performing {number} operations; {number} are not lock/unlock and follow:,1
110,"Store coherency cookie matches last scavenge cookie, skipping scavenge.",1
111,ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,1
112,"Created NT transaction (seq {seq}) result {result}, handle @{handle}",1
113,"Scavenge: Completed, disposition: {disposition}",1
114,<sequence number>@<date/time>: CSI Transaction @<memory address> destroyed,1
115,Reboot mark refs: {},1
116,Ending the TrustedInstaller main loop.,1
117,Starting TrustedInstaller finalization.,1
118,"{Action} {Description}. 

In this case, the log template would be: {Action} {Description}. And the log message would be: Ending TrustedInstaller finalization.",1
119,Starting TrustedInstaller initialization.,1
120,{timestamp} {log_level} {function_name} ({dll_name} version {dll_version}) called (stack {stack_trace}),1
121,{timestamp} {log_level} {function_name} ({file_name} version {version_number}) called (stack {stack_trace}),1
122,<timestamp> <function_name> (<dll_name> version <version_number>) called (stack @<memory_address> ...),1
123,{Action} {Description}.,1
124,"Created NT transaction (seq %d) result %s, handle @%s",1
125,"Loading offline registry hive: %s, into registry key '%s' from path '%s'.",1
126,"Loading offline registry hive: {hive_name}, into registry key '{registry_key}' from path '{path}'.",1
127,"Loading offline registry hive: {0}, into registry key '{1}' from path '{2}'.",5
128,"Loading offline registry hive: schema.dat, into registry key '{key}' from path '{path}'.",1
129,Offline image is: {status},1
130,"Disabling manifest caching, because the image is not writeable.",1
131,{ID}@{DATE} {MESSAGE} - {STATUS},2
132,{timestamp} {module} {message},1
133,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy{number}/Windows/System32/config/{registry key},1
134,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1
135,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy{number}/Windows/System32/config/SECURITY,1
136,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,1
137,Unloading offline registry hive: {<registry_hive_id>}<registry_hive_path>,1
138,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,1
139,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,1
140,Unloading offline registry hive: {GUID}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,1
141,Failed to create backup log cab. [HRESULT = {HRESULT}],1
142,CSI Store {store_id} ({store_address}) initialized,1
143,"Read out cached package applicability for package: Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: {}, CurrentState:{}",1
144,"Read out cached package applicability for package: Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",1
145,"Read out cached package applicability for package: Package_for_KB{PackageID}~, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",1
146,"Read out cached package applicability for package: Package_for_KB3156017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
147,"Read out cached package applicability for package: Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
148,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
149,"Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",1
150,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: {}, CurrentState:{}",1
151,"Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
152,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
153,"Read out cached package applicability for package: Package_for_KB3122648~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
154,"Read out cached package applicability for package: Package_for_KB3033889~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {}, CurrentState:{}",1
155,"Read out cached package applicability for package: Package_for_KB3035017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",1
156,"Read out cached package applicability for package: Package_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2, ApplicableState: {}, CurrentState:{}",1
